Transaction_ID,Date,Product_ID,Region_ID,Customer_ID,Quantity_Sold,Sales_Channel,Selling_Price,Category,Sales_Amount,Promotion_ID,Promotion_Type,Promotion_Budget
295,01/07/2023,7,3,247,3,Super Shop,11,Snacks,33,10,Buy One Get One Free,2301.32
296,27/02/2024,10,3,248,3,Super Shop,51.38,Snacks,154.14,9,Discount,1180.91
297,26/01/2023,23,4,331,5,Super Shop,26.43,Personal Care,132.15,,No Promotion,0
298,03/07/2023,3,4,198,1,Online,46.14,Dairy,46.14,5,Bundle Offer,3391.6
299,07/12/2023,18,3,1,17,Online,30.09,Beverages,511.53,1,Bundle Offer,4878.34
300,26/02/2024,25,1,190,14,Super Shop,29.11,Dairy,407.54,2,Bundle Offer,4100.53
301,16/11/2024,24,1,381,3,Departmental Store,30.14,Dairy,90.42,,No Promotion,0
302,12/09/2023,13,2,460,11,Departmental Store,44.83,Beverages,493.13,1,Bundle Offer,4878.34
303,01/10/2023,7,1,294,5,Departmental Store,11,Snacks,55,10,Buy One Get One Free,2301.32
304,13/06/2023,25,2,476,16,Online,29.11,Dairy,465.76,5,Bundle Offer,3391.6
305,19/12/2024,4,4,45,4,Online,41.23,Beverages,164.92,,No Promotion,0
306,21/04/2023,13,4,442,4,Super Shop,44.83,Beverages,179.32,,No Promotion,0
307,27/01/2024,20,1,337,3,Departmental Store,22.73,Dairy,68.19,2,Bundle Offer,4100.53
308,09/02/2023,1,4,385,2,Online,33.84,Snacks,67.68,,No Promotion,0
309,26/04/2024,8,3,32,6,Online,45.89,Snacks,275.34,9,Discount,1180.91
310,16/08/2023,14,3,392,7,Super Shop,25.14,Beverages,175.98,7,Bundle Offer,1353.97
311,24/07/2023,16,1,118,4,Departmental Store,15.96,Beverages,63.84,,No Promotion,0
312,16/04/2024,14,1,296,1,Online,25.14,Beverages,25.14,,No Promotion,0
313,25/12/2023,12,2,184,12,Online,53.91,Snacks,646.92,11,Buy One Get One Free,2554.71
314,09/11/2023,19,4,191,17,Online,38.17,Personal Care,648.89,4,Bundle Offer,4579.31
315,22/08/2023,23,2,235,9,Online,26.43,Personal Care,237.87,3,Discount,4758
316,17/08/2023,15,2,238,2,Departmental Store,20.34,Snacks,40.68,10,Buy One Get One Free,2301.32
317,25/01/2023,2,3,216,2,Super Shop,51.58,Snacks,103.16,,No Promotion,0
318,06/11/2024,2,3,74,2,Departmental Store,51.58,Snacks,103.16,,No Promotion,0
319,17/07/2023,23,3,111,3,Super Shop,26.43,Personal Care,79.29,3,Discount,4758
320,13/02/2024,22,3,103,12,Online,16.64,Beverages,199.68,1,Bundle Offer,4878.34
321,03/12/2023,19,2,359,11,Departmental Store,38.17,Personal Care,419.87,4,Bundle Offer,4579.31
322,13/10/2023,25,3,74,12,Super Shop,29.11,Dairy,349.32,19,Discount,1298.2
323,13/03/2023,22,4,420,3,Super Shop,16.64,Beverages,49.92,,No Promotion,0
324,13/10/2023,22,3,473,2,Online,16.64,Beverages,33.28,1,Bundle Offer,4878.34
325,26/12/2023,17,3,252,9,Super Shop,26.62,Personal Care,239.58,4,Bundle Offer,4579.31
326,18/10/2024,20,3,114,2,Super Shop,22.73,Dairy,45.46,,No Promotion,0
327,05/06/2024,10,1,379,12,Super Shop,51.38,Snacks,616.56,9,Discount,1180.91
328,14/02/2024,6,4,313,3,Online,21.53,Beverages,64.59,1,Bundle Offer,4878.34
329,26/11/2024,15,4,330,1,Departmental Store,20.34,Snacks,20.34,,No Promotion,0
330,03/07/2024,22,2,339,4,Online,16.64,Beverages,66.56,,No Promotion,0
331,06/12/2023,11,2,238,11,Super Shop,18.25,Snacks,200.75,10,Buy One Get One Free,2301.32
332,29/01/2023,5,3,173,3,Super Shop,13.67,Beverages,41.01,,No Promotion,0
333,29/04/2023,1,1,79,18,Departmental Store,33.84,Snacks,609.12,15,Bundle Offer,2123.74
334,25/09/2023,8,2,464,3,Super Shop,45.89,Snacks,137.67,10,Buy One Get One Free,2301.32
335,02/07/2023,21,2,386,3,Departmental Store,42.81,Snacks,128.43,10,Buy One Get One Free,2301.32
336,17/08/2024,12,3,93,6,Super Shop,53.91,Snacks,323.46,,No Promotion,0
337,29/09/2023,12,3,452,1,Super Shop,53.91,Snacks,53.91,10,Buy One Get One Free,2301.32
338,09/02/2023,5,2,50,3,Online,13.67,Beverages,41.01,,No Promotion,0
339,22/04/2023,7,2,285,6,Online,11,Snacks,66,15,Bundle Offer,2123.74
340,02/09/2024,4,4,223,3,Departmental Store,41.23,Beverages,123.69,,No Promotion,0
341,20/03/2024,6,1,81,6,Online,21.53,Beverages,129.18,,No Promotion,0
342,20/12/2023,13,4,266,11,Departmental Store,44.83,Beverages,493.13,1,Bundle Offer,4878.34
343,18/11/2023,20,2,155,8,Online,22.73,Dairy,181.84,2,Bundle Offer,4100.53
344,22/03/2024,15,4,373,12,Departmental Store,20.34,Snacks,244.08,9,Discount,1180.91
345,12/09/2024,3,4,233,1,Super Shop,46.14,Dairy,46.14,,No Promotion,0
346,07/06/2024,23,2,399,3,Departmental Store,26.43,Personal Care,79.29,,No Promotion,0
347,29/04/2023,8,3,316,8,Online,45.89,Snacks,367.12,15,Bundle Offer,2123.74
348,30/01/2024,20,2,236,14,Departmental Store,22.73,Dairy,318.22,2,Bundle Offer,4100.53
349,13/08/2024,16,3,159,2,Online,15.96,Beverages,31.92,,No Promotion,0
350,14/07/2023,13,2,405,4,Super Shop,44.83,Beverages,179.32,,No Promotion,0
351,18/09/2023,18,2,316,11,Online,30.09,Beverages,330.99,1,Bundle Offer,4878.34
352,15/02/2023,10,2,251,1,Super Shop,51.38,Snacks,51.38,,No Promotion,0
353,26/12/2024,19,1,314,1,Super Shop,38.17,Personal Care,38.17,,No Promotion,0
354,22/03/2024,17,3,425,1,Online,26.62,Personal Care,26.62,,No Promotion,0
355,02/01/2023,24,1,430,4,Super Shop,30.14,Dairy,120.56,,No Promotion,0
356,16/06/2024,19,2,301,1,Online,38.17,Personal Care,38.17,,No Promotion,0
357,05/07/2024,23,4,380,9,Departmental Store,26.43,Personal Care,237.87,17,Buy One Get One Free,1563.7
358,04/12/2024,5,1,282,5,Super Shop,13.67,Beverages,68.35,,No Promotion,0
359,17/11/2024,21,3,102,2,Departmental Store,42.81,Snacks,85.62,,No Promotion,0
360,21/07/2023,23,2,51,11,Departmental Store,26.43,Personal Care,290.73,3,Discount,4758
361,08/01/2024,9,1,420,4,Online,46.33,Personal Care,185.32,4,Bundle Offer,4579.31
362,17/03/2024,12,4,52,7,Online,53.91,Snacks,377.37,9,Discount,1180.91
363,13/03/2023,21,1,209,1,Super Shop,42.81,Snacks,42.81,,No Promotion,0
364,11/11/2024,1,3,307,6,Online,33.84,Snacks,203.04,,No Promotion,0
365,05/12/2023,1,1,131,6,Departmental Store,33.84,Snacks,203.04,10,Buy One Get One Free,2301.32
366,30/09/2024,15,4,270,3,Departmental Store,20.34,Snacks,61.02,,No Promotion,0
367,18/11/2023,2,4,433,15,Departmental Store,51.58,Snacks,773.7,10,Buy One Get One Free,2301.32
368,10/11/2024,22,3,205,1,Super Shop,16.64,Beverages,16.64,,No Promotion,0
369,08/05/2023,16,4,489,5,Online,15.96,Beverages,79.8,,No Promotion,0
370,04/11/2023,25,2,219,14,Departmental Store,29.11,Dairy,407.54,2,Bundle Offer,4100.53
371,03/06/2024,8,4,257,3,Super Shop,45.89,Snacks,137.67,9,Discount,1180.91
372,13/11/2023,13,2,185,12,Online,44.83,Beverages,537.96,1,Bundle Offer,4878.34
373,13/11/2024,21,1,145,1,Online,42.81,Snacks,42.81,,No Promotion,0
374,23/02/2024,1,2,496,11,Departmental Store,33.84,Snacks,372.24,9,Discount,1180.91
375,01/12/2023,16,2,178,12,Super Shop,15.96,Beverages,191.52,1,Bundle Offer,4878.34
376,17/02/2024,7,1,482,14,Departmental Store,11,Snacks,154,9,Discount,1180.91
377,14/12/2024,5,4,14,3,Departmental Store,13.67,Beverages,41.01,,No Promotion,0
378,30/10/2023,22,2,246,3,Super Shop,16.64,Beverages,49.92,1,Bundle Offer,4878.34
379,21/07/2024,23,4,187,15,Departmental Store,26.43,Personal Care,396.45,17,Buy One Get One Free,1563.7
380,11/05/2023,3,1,337,15,Super Shop,46.14,Dairy,692.1,5,Bundle Offer,3391.6
381,16/07/2023,12,3,259,1,Super Shop,53.91,Snacks,53.91,10,Buy One Get One Free,2301.32
382,06/03/2024,16,4,354,1,Departmental Store,15.96,Beverages,15.96,,No Promotion,0
383,11/11/2024,19,4,40,4,Departmental Store,38.17,Personal Care,152.68,,No Promotion,0
384,24/01/2024,5,3,89,16,Online,13.67,Beverages,218.72,1,Bundle Offer,4878.34
385,24/11/2024,22,3,125,3,Online,16.64,Beverages,49.92,,No Promotion,0
386,28/06/2023,25,1,450,11,Super Shop,29.11,Dairy,320.21,5,Bundle Offer,3391.6
387,22/09/2024,14,4,418,3,Super Shop,25.14,Beverages,75.42,,No Promotion,0
388,05/08/2024,5,4,474,2,Super Shop,13.67,Beverages,27.34,,No Promotion,0
389,05/11/2023,15,1,351,10,Online,20.34,Snacks,203.4,10,Buy One Get One Free,2301.32
390,20/02/2024,17,4,9,4,Departmental Store,26.62,Personal Care,106.48,4,Bundle Offer,4579.31
391,15/07/2024,14,2,350,5,Departmental Store,25.14,Beverages,125.7,,No Promotion,0
392,01/01/2023,20,2,84,1,Online,22.73,Dairy,22.73,,No Promotion,0
393,08/11/2023,5,2,21,3,Departmental Store,13.67,Beverages,41.01,1,Bundle Offer,4878.34
394,21/10/2023,12,4,477,4,Departmental Store,53.91,Snacks,215.64,10,Buy One Get One Free,2301.32
395,04/08/2023,16,2,281,14,Departmental Store,15.96,Beverages,223.44,7,Bundle Offer,1353.97
396,16/03/2024,16,2,358,4,Online,15.96,Beverages,63.84,,No Promotion,0
397,16/08/2024,21,1,378,4,Super Shop,42.81,Snacks,171.24,,No Promotion,0
398,13/09/2024,7,1,172,3,Departmental Store,11,Snacks,33,,No Promotion,0
399,01/11/2024,4,3,25,2,Departmental Store,41.23,Beverages,82.46,,No Promotion,0
400,26/11/2023,1,3,393,11,Super Shop,33.84,Snacks,372.24,10,Buy One Get One Free,2301.32
401,21/04/2024,5,3,103,2,Departmental Store,13.67,Beverages,27.34,,No Promotion,0
402,28/03/2024,23,3,190,4,Departmental Store,26.43,Personal Care,105.72,,No Promotion,0
403,28/03/2024,10,1,236,3,Super Shop,51.38,Snacks,154.14,9,Discount,1180.91
404,22/11/2024,22,1,410,5,Online,16.64,Beverages,83.2,,No Promotion,0
405,07/08/2023,5,1,313,11,Online,13.67,Beverages,150.37,7,Bundle Offer,1353.97
406,07/06/2024,4,2,37,2,Departmental Store,41.23,Beverages,82.46,,No Promotion,0
407,29/04/2024,2,2,272,4,Departmental Store,51.58,Snacks,206.32,9,Discount,1180.91
408,23/06/2023,20,3,293,12,Super Shop,22.73,Dairy,272.76,5,Bundle Offer,3391.6
409,05/11/2024,10,2,332,2,Super Shop,51.38,Snacks,102.76,,No Promotion,0
410,28/03/2023,19,4,152,11,Departmental Store,38.17,Personal Care,419.87,3,Discount,4758
411,18/10/2023,1,1,282,3,Departmental Store,33.84,Snacks,101.52,10,Buy One Get One Free,2301.32
412,11/06/2024,24,3,20,4,Online,30.14,Dairy,120.56,,No Promotion,0
413,10/11/2024,5,3,137,6,Online,13.67,Beverages,82.02,,No Promotion,0
414,10/10/2024,13,4,471,4,Online,44.83,Beverages,179.32,,No Promotion,0
415,26/09/2024,4,2,359,1,Online,41.23,Beverages,41.23,,No Promotion,0
416,10/12/2023,16,3,29,7,Super Shop,15.96,Beverages,111.72,1,Bundle Offer,4878.34
417,06/04/2023,24,2,31,1,Online,30.14,Dairy,30.14,,No Promotion,0
418,29/08/2023,16,2,19,19,Online,15.96,Beverages,303.24,1,Bundle Offer,4878.34
419,19/11/2024,23,4,148,3,Departmental Store,26.43,Personal Care,79.29,,No Promotion,0
420,14/11/2023,2,3,471,4,Online,51.58,Snacks,206.32,10,Buy One Get One Free,2301.32
421,19/08/2023,17,2,491,10,Departmental Store,26.62,Personal Care,266.2,3,Discount,4758
422,23/07/2023,20,2,283,14,Departmental Store,22.73,Dairy,318.22,5,Bundle Offer,3391.6
423,31/05/2023,24,4,350,3,Online,30.14,Dairy,90.42,5,Bundle Offer,3391.6
424,26/01/2023,12,4,341,1,Online,53.91,Snacks,53.91,,No Promotion,0
425,17/02/2023,18,2,300,4,Departmental Store,30.09,Beverages,120.36,,No Promotion,0
426,08/09/2023,3,4,163,1,Super Shop,46.14,Dairy,46.14,19,Discount,1298.2
427,01/05/2024,1,2,113,5,Departmental Store,33.84,Snacks,169.2,9,Discount,1180.91
428,17/09/2024,1,3,455,2,Super Shop,33.84,Snacks,67.68,,No Promotion,0
429,16/03/2023,19,1,150,1,Super Shop,38.17,Personal Care,38.17,,No Promotion,0
430,11/04/2024,11,4,330,13,Online,18.25,Snacks,237.25,9,Discount,1180.91
431,29/02/2024,5,1,255,3,Online,13.67,Beverages,41.01,,No Promotion,0
432,06/10/2024,12,2,87,1,Online,53.91,Snacks,53.91,,No Promotion,0
433,12/08/2024,3,2,399,5,Online,46.14,Dairy,230.7,,No Promotion,0
434,19/07/2023,1,2,350,16,Departmental Store,33.84,Snacks,541.44,10,Buy One Get One Free,2301.32
435,14/12/2024,1,1,98,2,Super Shop,33.84,Snacks,67.68,,No Promotion,0
436,29/01/2024,8,2,397,3,Departmental Store,45.89,Snacks,137.67,9,Discount,1180.91
437,21/05/2024,10,4,132,15,Super Shop,51.38,Snacks,770.7,9,Discount,1180.91
438,14/02/2024,11,3,466,4,Departmental Store,18.25,Snacks,73,9,Discount,1180.91
439,07/09/2023,12,3,312,9,Super Shop,53.91,Snacks,485.19,10,Buy One Get One Free,2301.32
440,01/06/2023,13,4,407,1,Online,44.83,Beverages,44.83,,No Promotion,0
441,02/11/2024,12,3,97,4,Super Shop,53.91,Snacks,215.64,,No Promotion,0
442,05/12/2024,14,1,98,5,Online,25.14,Beverages,125.7,,No Promotion,0
443,06/01/2023,2,2,290,2,Super Shop,51.58,Snacks,103.16,,No Promotion,0
444,20/04/2023,19,2,356,9,Departmental Store,38.17,Personal Care,343.53,3,Discount,4758
445,11/03/2024,18,2,227,3,Super Shop,30.09,Beverages,90.27,,No Promotion,0
446,13/08/2023,3,1,145,4,Departmental Store,46.14,Dairy,184.56,5,Bundle Offer,3391.6
447,30/06/2023,23,1,156,19,Departmental Store,26.43,Personal Care,502.17,3,Discount,4758
448,13/12/2024,17,1,270,2,Online,26.62,Personal Care,53.24,,No Promotion,0
449,14/06/2024,8,4,162,14,Super Shop,45.89,Snacks,642.46,9,Discount,1180.91
450,20/04/2024,10,1,112,6,Departmental Store,51.38,Snacks,308.28,9,Discount,1180.91
451,21/02/2023,2,3,331,5,Super Shop,51.58,Snacks,257.9,,No Promotion,0
452,24/07/2024,19,4,185,1,Online,38.17,Personal Care,38.17,17,Buy One Get One Free,1563.7
453,13/09/2023,9,4,205,15,Online,46.33,Personal Care,694.95,3,Discount,4758
454,05/05/2023,7,4,97,7,Super Shop,11,Snacks,77,15,Bundle Offer,2123.74
455,12/04/2024,4,1,377,5,Departmental Store,41.23,Beverages,206.15,,No Promotion,0
456,17/05/2023,21,4,55,11,Departmental Store,42.81,Snacks,470.91,15,Bundle Offer,2123.74
457,20/04/2024,18,1,450,2,Departmental Store,30.09,Beverages,60.18,,No Promotion,0
458,14/11/2024,13,1,482,2,Super Shop,44.83,Beverages,89.66,,No Promotion,0
459,27/06/2024,11,4,117,19,Departmental Store,18.25,Snacks,346.75,9,Discount,1180.91
460,26/07/2024,24,2,93,5,Departmental Store,30.14,Dairy,150.7,,No Promotion,0
461,01/09/2024,4,2,293,2,Departmental Store,41.23,Beverages,82.46,,No Promotion,0
462,21/11/2023,25,4,452,11,Online,29.11,Dairy,320.21,2,Bundle Offer,4100.53
463,29/03/2024,21,2,204,14,Departmental Store,42.81,Snacks,599.34,9,Discount,1180.91
464,19/09/2024,25,3,282,1,Super Shop,29.11,Dairy,29.11,,No Promotion,0
465,31/05/2024,4,3,189,1,Super Shop,41.23,Beverages,41.23,,No Promotion,0
466,12/03/2024,10,1,476,7,Departmental Store,51.38,Snacks,359.66,9,Discount,1180.91
467,15/07/2024,5,2,323,4,Super Shop,13.67,Beverages,54.68,,No Promotion,0
468,01/04/2024,9,3,84,3,Super Shop,46.33,Personal Care,138.99,,No Promotion,0
469,12/06/2023,24,4,458,1,Departmental Store,30.14,Dairy,30.14,5,Bundle Offer,3391.6
470,01/05/2024,3,2,180,5,Online,46.14,Dairy,230.7,,No Promotion,0
471,05/04/2024,17,3,274,1,Departmental Store,26.62,Personal Care,26.62,,No Promotion,0
472,23/09/2023,3,3,181,10,Super Shop,46.14,Dairy,461.4,19,Discount,1298.2
473,11/09/2023,16,4,447,8,Super Shop,15.96,Beverages,127.68,1,Bundle Offer,4878.34
474,14/10/2024,4,1,181,3,Departmental Store,41.23,Beverages,123.69,,No Promotion,0
475,11/10/2023,18,4,283,7,Super Shop,30.09,Beverages,210.63,1,Bundle Offer,4878.34
476,17/06/2024,17,1,287,5,Online,26.62,Personal Care,133.1,,No Promotion,0
477,11/05/2024,7,3,475,13,Departmental Store,11,Snacks,143,9,Discount,1180.91
478,03/10/2024,24,1,106,5,Super Shop,30.14,Dairy,150.7,,No Promotion,0
479,02/09/2023,23,3,129,2,Online,26.43,Personal Care,52.86,3,Discount,4758
480,09/10/2023,5,3,262,12,Super Shop,13.67,Beverages,164.04,1,Bundle Offer,4878.34
481,26/03/2024,12,2,11,9,Online,53.91,Snacks,485.19,9,Discount,1180.91
482,21/03/2023,17,1,162,1,Super Shop,26.62,Personal Care,26.62,,No Promotion,0
483,31/12/2024,23,1,487,4,Departmental Store,26.43,Personal Care,105.72,,No Promotion,0
484,20/10/2023,13,1,468,13,Super Shop,44.83,Beverages,582.79,1,Bundle Offer,4878.34
485,29/08/2023,23,4,447,18,Departmental Store,26.43,Personal Care,475.74,3,Discount,4758
486,06/10/2023,25,2,181,11,Online,29.11,Dairy,320.21,19,Discount,1298.2
487,10/12/2023,3,2,213,15,Online,46.14,Dairy,692.1,2,Bundle Offer,4100.53
488,24/11/2023,9,2,469,14,Super Shop,46.33,Personal Care,648.62,4,Bundle Offer,4579.31
489,07/07/2024,17,4,274,9,Departmental Store,26.62,Personal Care,239.58,17,Buy One Get One Free,1563.7
490,24/03/2023,17,1,21,11,Departmental Store,26.62,Personal Care,292.82,3,Discount,4758
491,22/05/2023,20,1,275,9,Online,22.73,Dairy,204.57,5,Bundle Offer,3391.6
492,04/06/2023,16,1,260,1,Online,15.96,Beverages,15.96,,No Promotion,0
493,25/08/2023,25,2,333,1,Super Shop,29.11,Dairy,29.11,5,Bundle Offer,3391.6
494,28/01/2024,22,2,466,1,Online,16.64,Beverages,16.64,1,Bundle Offer,4878.34
495,11/12/2024,13,3,116,4,Online,44.83,Beverages,179.32,,No Promotion,0
496,06/06/2023,19,4,413,17,Departmental Store,38.17,Personal Care,648.89,3,Discount,4758
497,24/12/2024,17,4,25,4,Departmental Store,26.62,Personal Care,106.48,,No Promotion,0
498,08/08/2023,4,2,440,4,Departmental Store,41.23,Beverages,164.92,7,Bundle Offer,1353.97
499,07/03/2023,12,3,333,5,Online,53.91,Snacks,269.55,,No Promotion,0
500,29/02/2024,9,1,254,6,Super Shop,46.33,Personal Care,277.98,,No Promotion,0
501,22/02/2024,19,2,447,16,Super Shop,38.17,Personal Care,610.72,4,Bundle Offer,4579.31
502,05/12/2023,12,4,411,8,Online,53.91,Snacks,431.28,10,Buy One Get One Free,2301.32
503,09/07/2024,9,4,444,16,Super Shop,46.33,Personal Care,741.28,17,Buy One Get One Free,1563.7
504,22/04/2024,7,4,211,4,Online,11,Snacks,44,9,Discount,1180.91
505,01/03/2024,14,1,305,1,Super Shop,25.14,Beverages,25.14,,No Promotion,0
506,05/03/2023,20,4,321,6,Online,22.73,Dairy,136.38,,No Promotion,0
507,31/07/2023,19,1,422,18,Departmental Store,38.17,Personal Care,687.06,3,Discount,4758
508,06/03/2024,15,1,339,11,Super Shop,20.34,Snacks,223.74,9,Discount,1180.91
509,03/02/2024,16,1,436,19,Departmental Store,15.96,Beverages,303.24,1,Bundle Offer,4878.34
510,21/08/2024,21,2,257,1,Departmental Store,42.81,Snacks,42.81,,No Promotion,0
511,13/12/2024,5,1,168,6,Super Shop,13.67,Beverages,82.02,,No Promotion,0
512,21/01/2023,3,3,337,6,Online,46.14,Dairy,276.84,,No Promotion,0
513,12/08/2024,12,4,21,5,Departmental Store,53.91,Snacks,269.55,,No Promotion,0
514,25/01/2024,25,2,86,12,Departmental Store,29.11,Dairy,349.32,2,Bundle Offer,4100.53
515,03/05/2024,20,4,15,2,Online,22.73,Dairy,45.46,,No Promotion,0
516,07/01/2023,21,1,50,1,Online,42.81,Snacks,42.81,,No Promotion,0
517,27/12/2023,4,2,487,7,Super Shop,41.23,Beverages,288.61,1,Bundle Offer,4878.34
518,02/11/2023,21,3,304,11,Super Shop,42.81,Snacks,470.91,10,Buy One Get One Free,2301.32
519,04/02/2024,23,1,487,2,Online,26.43,Personal Care,52.86,4,Bundle Offer,4579.31
520,05/03/2024,16,4,416,6,Departmental Store,15.96,Beverages,95.76,,No Promotion,0
521,05/07/2024,25,3,305,2,Online,29.11,Dairy,58.22,,No Promotion,0
522,13/07/2024,7,1,196,2,Super Shop,11,Snacks,22,,No Promotion,0
523,09/09/2024,13,3,364,3,Departmental Store,44.83,Beverages,134.49,,No Promotion,0
524,14/08/2023,21,1,301,6,Departmental Store,42.81,Snacks,256.86,10,Buy One Get One Free,2301.32
525,14/05/2024,10,2,288,6,Super Shop,51.38,Snacks,308.28,9,Discount,1180.91
526,13/08/2023,7,1,388,12,Departmental Store,11,Snacks,132,10,Buy One Get One Free,2301.32
527,07/10/2023,14,2,245,2,Online,25.14,Beverages,50.28,1,Bundle Offer,4878.34
528,22/03/2024,5,1,449,6,Super Shop,13.67,Beverages,82.02,,No Promotion,0
529,12/05/2024,3,1,353,3,Departmental Store,46.14,Dairy,138.42,,No Promotion,0
530,30/01/2023,23,4,455,5,Super Shop,26.43,Personal Care,132.15,,No Promotion,0
531,03/02/2024,11,3,201,7,Departmental Store,18.25,Snacks,127.75,9,Discount,1180.91
532,11/12/2023,11,3,193,2,Online,18.25,Snacks,36.5,10,Buy One Get One Free,2301.32
533,15/11/2024,18,3,336,3,Super Shop,30.09,Beverages,90.27,,No Promotion,0
534,26/11/2024,15,1,146,6,Departmental Store,20.34,Snacks,122.04,,No Promotion,0
535,19/02/2024,12,1,310,5,Online,53.91,Snacks,269.55,9,Discount,1180.91
536,19/06/2023,9,1,127,10,Online,46.33,Personal Care,463.3,3,Discount,4758
537,23/04/2024,10,2,175,6,Online,51.38,Snacks,308.28,9,Discount,1180.91
538,11/05/2023,12,2,134,6,Departmental Store,53.91,Snacks,323.46,15,Bundle Offer,2123.74
539,29/09/2024,17,4,66,2,Departmental Store,26.62,Personal Care,53.24,17,Buy One Get One Free,1563.7
540,30/06/2024,6,1,393,1,Online,21.53,Beverages,21.53,,No Promotion,0
541,28/01/2023,7,3,452,1,Online,11,Snacks,11,,No Promotion,0
542,08/02/2024,14,3,365,21,Online,25.14,Beverages,527.94,1,Bundle Offer,4878.34
543,29/08/2024,13,4,279,3,Online,44.83,Beverages,134.49,,No Promotion,0
544,31/07/2024,8,3,246,4,Online,45.89,Snacks,183.56,,No Promotion,0
545,09/11/2024,10,4,363,1,Departmental Store,51.38,Snacks,51.38,,No Promotion,0
546,28/01/2023,9,1,237,6,Super Shop,46.33,Personal Care,277.98,,No Promotion,0
547,27/03/2023,18,3,171,2,Super Shop,30.09,Beverages,60.18,,No Promotion,0
548,20/10/2024,2,1,51,1,Super Shop,51.58,Snacks,51.58,,No Promotion,0
549,14/03/2024,5,2,328,1,Departmental Store,13.67,Beverages,13.67,,No Promotion,0
550,19/05/2023,5,3,359,5,Super Shop,13.67,Beverages,68.35,,No Promotion,0
551,17/04/2024,6,2,153,5,Super Shop,21.53,Beverages,107.65,,No Promotion,0
552,06/07/2023,19,3,80,6,Super Shop,38.17,Personal Care,229.02,3,Discount,4758
553,21/02/2023,8,1,419,4,Super Shop,45.89,Snacks,183.56,,No Promotion,0
554,24/09/2023,16,4,145,5,Online,15.96,Beverages,79.8,1,Bundle Offer,4878.34
555,24/01/2024,13,1,274,5,Departmental Store,44.83,Beverages,224.15,1,Bundle Offer,4878.34
556,02/12/2023,1,1,155,7,Super Shop,33.84,Snacks,236.88,10,Buy One Get One Free,2301.32
557,05/08/2023,22,1,399,3,Online,16.64,Beverages,49.92,7,Bundle Offer,1353.97
558,10/04/2024,20,3,337,2,Super Shop,22.73,Dairy,45.46,,No Promotion,0
559,01/12/2023,17,4,363,5,Super Shop,26.62,Personal Care,133.1,4,Bundle Offer,4579.31
560,12/12/2023,7,2,325,18,Super Shop,11,Snacks,198,10,Buy One Get One Free,2301.32
561,24/01/2024,25,1,336,3,Super Shop,29.11,Dairy,87.33,2,Bundle Offer,4100.53
562,12/10/2023,13,3,143,16,Super Shop,44.83,Beverages,717.28,1,Bundle Offer,4878.34
